Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code_CPC,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2007,2007,t,558700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2008,2008,ha,24100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2008,2008,kg/ha,23879.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2008,2008,t,575500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2009,2009,ha,25360.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2009,2009,kg/ha,22677.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2009,2009,t,575100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2010,2010,ha,25340.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2010,2010,kg/ha,21361.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2010,2010,t,541300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2011,2011,ha,25340.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2011,2011,kg/ha,21685.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2011,2011,t,549500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2012,2012,ha,25300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2012,2012,kg/ha,21505.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2012,2012,t,544100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2013,2013,ha,25100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2013,2013,kg/ha,21569.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2013,2013,t,541400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2014,2014,ha,25100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2014,2014,kg/ha,21725.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2014,2014,t,545300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2015,2015,ha,25000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2015,2015,kg/ha,21440.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2015,2015,t,536000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2016,2016,ha,24700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2016,2016,kg/ha,21332.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2016,2016,t,526900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2017,2017,ha,24700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2017,2017,kg/ha,20987.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2017,2017,t,518400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2018,2018,ha,24400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2018,2018,kg/ha,20959.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2018,2018,t,511400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2019,2019,ha,24400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2019,2019,kg/ha,21459.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2019,2019,t,523600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2020,2020,ha,24000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2020,2020,kg/ha,20754.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2020,2020,t,498100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2021,2021,ha,23700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2021,2021,kg/ha,20957.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2021,2021,t,496700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2022,2022,ha,23700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2022,2022,kg/ha,20962.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2022,2022,t,496800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01253.01,"Onions and shallots, green",2023,2023,ha,23986.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01253.01,"Onions and shallots, green",2023,2023,kg/ha,21042.7,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01253.01,"Onions and shallots, green",2023,2023,t,504722.8,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2000,2000,ha,110000.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2000,2000,kg/ha,26363.6,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2000,2000,t,2900000.0,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2001,2001,ha,106721.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2001,2001,kg/ha,26236.8,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2001,2001,t,2800000.0,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2002,2002,ha,106896.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2002,2002,kg/ha,26193.7,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2002,2002,t,2800000.0,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2003,2003,ha,102284.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2003,2003,kg/ha,26397.2,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2003,2003,t,2700000.0,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2004,2004,ha,100000.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2004,2004,kg/ha,26400.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2004,2004,t,2640000.0,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2005,2005,ha,110000.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2005,2005,kg/ha,24545.5,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2005,2005,t,2700000.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2006,2006,ha,115000.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2006,2006,kg/ha,23913.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2006,2006,t,2750000.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2007,2007,ha,118000.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2007,2007,kg/ha,23940.7,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2007,2007,t,2825000.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2008,2008,ha,119081.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2008,2008,kg/ha,24036.4,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2008,2008,t,2862271.42,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2009,2009,ha,121000.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2009,2009,kg/ha,23966.9,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2009,2009,t,2900000.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,ha,123234.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,kg/ha,23772.4,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,t,2929569.5,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2011,2011,ha,112995.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2011,2011,kg/ha,23607.5,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2011,2011,t,2667530.09,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2012,2012,ha,116019.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2012,2012,kg/ha,23398.3,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2012,2012,t,2714634.91,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2013,2013,ha,116371.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2013,2013,kg/ha,23216.6,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2013,2013,t,2701739.35,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2014,2014,ha,117168.0,I,Imputed value,No additional notes
